junction_name,primary_direction,primary_speed_limit,primary_avg_speed,secondary_direction,secondary_speed_limit,secondary_avg_speed,record_time,record_date,day_of_week
J19,NB,70,68.79,SB,70,59.2,0 days 05:00:03,2024-09-09,Monday
J21,NB,70,65.25,SB,70,66.52,0 days 05:00:03,2024-09-09,Monday
J24,NB,70,50.95,SB,70,50.08,0 days 05:00:03,2024-09-09,Monday
J28,NB,70,50.06,SB,70,49.61,0 days 05:00:03,2024-09-09,Monday
J32,NB,70,50.05,SB,70,52.37,0 days 05:00:03,2024-09-09,Monday
J34,NB,70,51.16,SB,70,48.61,0 days 05:00:03,2024-09-09,Monday
J39,NB,70,61.89,SB,70,57.88,0 days 05:00:03,2024-09-09,Monday
J43|44,NB,70,54.06,SB,70,49.78,0 days 05:00:03,2024-09-09,Monday
J2,NB,70,60.5,SB,70,70.0,0 days 05:30:03,2024-09-09,Monday
J6A,NB,70,62.02,SB,70,62.76,0 days 05:30:03,2024-09-09,Monday
J10,NB,70,49.15,SB,70,49.0,0 days 05:30:03,2024-09-09,Monday
J14,NB,70,57.3,SB,70,65.01,0 days 05:30:03,2024-09-09,Monday
J19,NB,70,55.92,SB,70,62.87,0 days 05:30:03,2024-09-09,Monday
J21,NB,70,55.36,SB,70,65.47,0 days 05:30:03,2024-09-09,Monday
J24,NB,70,53.44,SB,70,49.33,0 days 05:30:03,2024-09-09,Monday
J28,NB,70,49.54,SB,70,50.24,0 days 05:30:03,2024-09-09,Monday
J32,NB,70,51.09,SB,70,51.86,0 days 05:30:03,2024-09-09,Monday
J34,NB,70,49.3,SB,70,47.07,0 days 05:30:03,2024-09-09,Monday
J39,NB,70,56.79,SB,70,57.91,0 days 05:30:03,2024-09-09,Monday
J43|44,NB,70,49.09,SB,70,51.24,0 days 05:30:03,2024-09-09,Monday
J2,NB,70,69.14,SB,70,65.44,0 days 06:00:02,2024-09-09,Monday
J6A,NB,70,60.09,SB,70,60.89,0 days 06:00:02,2024-09-09,Monday
J10,NB,70,48.96,SB,70,46.44,0 days 06:00:02,2024-09-09,Monday
J14,NB,70,58.99,SB,70,65.63,0 days 06:00:02,2024-09-09,Monday
J19,NB,70,55.59,SB,70,58.11,0 days 06:00:02,2024-09-09,Monday
J21,NB,70,64.1,SB,70,67.04,0 days 06:00:02,2024-09-09,Monday
J24,NB,70,50.33,SB,70,54.8,0 days 06:00:02,2024-09-09,Monday
J28,NB,70,50.01,SB,70,54.16,0 days 06:00:02,2024-09-09,Monday
J32,NB,70,50.68,SB,70,53.56,0 days 06:00:02,2024-09-09,Monday
J34,NB,70,45.98,SB,70,49.39,0 days 06:00:02,2024-09-09,Monday
J39,NB,70,57.79,SB,70,66.16,0 days 06:00:02,2024-09-09,Monday
J43|44,NB,70,46.59,SB,70,51.89,0 days 06:00:02,2024-09-09,Monday
J2,NB,70,69.16,SB,70,69.26,0 days 06:30:02,2024-09-09,Monday
J6A,NB,70,65.0,SB,70,60.89,0 days 06:30:02,2024-09-09,Monday
J10,NB,70,48.96,SB,70,39.75,0 days 06:30:02,2024-09-09,Monday
J14,NB,70,63.8,SB,70,63.02,0 days 06:30:02,2024-09-09,Monday
J19,NB,70,68.24,SB,70,60.14,0 days 06:30:02,2024-09-09,Monday
J21,NB,70,61.65,SB,70,63.88,0 days 06:30:02,2024-09-09,Monday
J24,NB,70,56.54,SB,70,54.3,0 days 06:30:02,2024-09-09,Monday
J28,NB,70,49.44,SB,70,47.51,0 days 06:30:02,2024-09-09,Monday
J32,NB,70,52.4,SB,70,52.65,0 days 06:30:02,2024-09-09,Monday
J34,NB,70,49.09,SB,70,49.47,0 days 06:30:02,2024-09-09,Monday
J39,NB,70,63.26,SB,70,68.03,0 days 06:30:02,2024-09-09,Monday
J43|44,NB,70,47.53,SB,70,52.47,0 days 06:30:02,2024-09-09,Monday
J2,NB,70,65.94,SB,70,68.99,0 days 07:00:03,2024-09-09,Monday
J6A,NB,70,61.7,SB,70,55.92,0 days 07:00:03,2024-09-09,Monday
J10,NB,70,52.44,SB,70,41.0,0 days 07:00:03,2024-09-09,Monday
J14,NB,70,66.52,SB,70,60.5,0 days 07:00:03,2024-09-09,Monday
J19,NB,70,61.3,SB,70,63.72,0 days 07:00:03,2024-09-09,Monday
J21,NB,70,59.79,SB,70,36.45,0 days 07:00:03,2024-09-09,Monday
J24,NB,70,50.95,SB,70,31.49,0 days 07:00:03,2024-09-09,Monday
J28,NB,70,48.31,SB,70,44.52,0 days 07:00:03,2024-09-09,Monday
J32,NB,70,47.29,SB,70,53.44,0 days 07:00:03,2024-09-09,Monday
J34,NB,70,48.12,SB,70,48.61,0 days 07:00:03,2024-09-09,Monday
J39,NB,70,60.52,SB,70,64.3,0 days 07:00:03,2024-09-09,Monday
J43|44,NB,70,47.22,SB,70,48.29,0 days 07:00:03,2024-09-09,Monday
J2,NB,70,68.8,SB,70,48.78,0 days 07:30:02,2024-09-09,Monday
J6A,NB,70,62.82,SB,70,60.89,0 days 07:30:02,2024-09-09,Monday
J10,NB,70,47.78,SB,70,39.91,0 days 07:30:02,2024-09-09,Monday
J14,NB,70,66.52,SB,70,65.4,0 days 07:30:02,2024-09-09,Monday
J19,NB,70,59.4,SB,70,62.78,0 days 07:30:02,2024-09-09,Monday
J21,NB,70,62.67,SB,70,29.7,0 days 07:30:02,2024-09-09,Monday
J24,NB,70,53.44,SB,70,43.74,0 days 07:30:02,2024-09-09,Monday
J28,NB,70,48.61,SB,70,51.33,0 days 07:30:02,2024-09-09,Monday
J32,NB,70,34.29,SB,70,53.16,0 days 07:30:02,2024-09-09,Monday
J34,NB,70,48.33,SB,70,47.37,0 days 07:30:02,2024-09-09,Monday
J39,NB,70,60.89,SB,70,67.11,0 days 07:30:02,2024-09-09,Monday
J43|44,NB,70,26.98,SB,70,47.79,0 days 07:30:02,2024-09-09,Monday
J2,NB,70,65.62,SB,70,70.0,0 days 08:00:03,2024-09-09,Monday
J6A,NB,70,62.02,SB,70,60.27,0 days 08:00:03,2024-09-09,Monday
J10,NB,70,48.03,SB,70,39.6,0 days 08:00:03,2024-09-09,Monday
J14,NB,70,67.28,SB,70,63.59,0 days 08:00:03,2024-09-09,Monday
J19,NB,70,69.63,SB,70,64.51,0 days 08:00:03,2024-09-09,Monday
J21,NB,70,61.14,SB,70,28.47,0 days 08:00:03,2024-09-09,Monday
J24,NB,70,50.33,SB,70,29.15,0 days 08:00:03,2024-09-09,Monday
J28,NB,70,48.61,SB,70,34.31,0 days 08:00:03,2024-09-09,Monday
J32,NB,70,33.11,SB,70,53.5,0 days 08:00:03,2024-09-09,Monday
J34,NB,70,47.85,SB,70,46.98,0 days 08:00:03,2024-09-09,Monday
J39,NB,70,58.16,SB,70,68.79,0 days 08:00:03,2024-09-09,Monday
J43|44,NB,70,34.65,SB,70,48.64,0 days 08:00:03,2024-09-09,Monday
J2,NB,70,67.12,SB,70,62.27,0 days 08:30:03,2024-09-09,Monday
J6A,NB,70,60.77,SB,70,62.14,0 days 08:30:03,2024-09-09,Monday
J10,NB,70,47.22,SB,70,41.77,0 days 08:30:03,2024-09-09,Monday
J14,NB,70,69.83,SB,70,64.37,0 days 08:30:03,2024-09-09,Monday
J19,NB,70,68.68,SB,70,63.23,0 days 08:30:03,2024-09-09,Monday
J21,NB,70,59.08,SB,70,42.07,0 days 08:30:03,2024-09-09,Monday
J24,NB,70,54.06,SB,70,38.32,0 days 08:30:03,2024-09-09,Monday
J28,NB,70,48.41,SB,70,44.59,0 days 08:30:03,2024-09-09,Monday
J32,NB,70,32.28,SB,70,54.23,0 days 08:30:03,2024-09-09,Monday
J34,NB,70,47.22,SB,70,47.13,0 days 08:30:03,2024-09-09,Monday
J39,NB,70,56.05,SB,70,65.42,0 days 08:30:03,2024-09-09,Monday
J43|44,NB,70,39.02,SB,70,48.09,0 days 08:30:03,2024-09-09,Monday
J2,NB,70,70.0,SB,70,45.22,0 days 09:00:02,2024-09-09,Monday
J6A,NB,70,60.59,SB,70,65.24,0 days 09:00:02,2024-09-09,Monday
J10,NB,70,46.73,SB,70,41.93,0 days 09:00:02,2024-09-09,Monday
J14,NB,70,64.64,SB,70,65.28,0 days 09:00:02,2024-09-09,Monday
J19,NB,70,68.79,SB,70,65.39,0 days 09:00:02,2024-09-09,Monday
J21,NB,70,59.53,SB,70,35.43,0 days 09:00:02,2024-09-09,Monday
J24,NB,70,55.92,SB,70,41.43,0 days 09:00:02,2024-09-09,Monday
J28,NB,70,48.37,SB,70,43.19,0 days 09:00:02,2024-09-09,Monday
J32,NB,70,32.15,SB,70,51.07,0 days 09:00:02,2024-09-09,Monday
J34,NB,70,47.22,SB,70,46.27,0 days 09:00:02,2024-09-09,Monday
J39,NB,70,66.36,SB,70,65.66,0 days 09:00:02,2024-09-09,Monday
J43|44,NB,70,45.98,SB,70,47.89,0 days 09:00:02,2024-09-09,Monday
J2,NB,70,70.0,SB,70,46.92,0 days 09:30:03,2024-09-09,Monday
J6A,NB,70,62.02,SB,70,62.14,0 days 09:30:03,2024-09-09,Monday
J10,NB,70,47.53,SB,70,44.65,0 days 09:30:03,2024-09-09,Monday
J14,NB,70,66.36,SB,70,60.35,0 days 09:30:03,2024-09-09,Monday
J19,NB,70,61.63,SB,70,64.28,0 days 09:30:03,2024-09-09,Monday
J21,NB,70,60.14,SB,70,57.02,0 days 09:30:03,2024-09-09,Monday
J24,NB,70,52.2,SB,70,47.84,0 days 09:30:03,2024-09-09,Monday
J28,NB,70,49.61,SB,70,41.33,0 days 09:30:03,2024-09-09,Monday
J32,NB,70,48.53,SB,70,52.71,0 days 09:30:03,2024-09-09,Monday
J34,NB,70,49.09,SB,70,47.76,0 days 09:30:03,2024-09-09,Monday
J39,NB,70,61.27,SB,70,65.39,0 days 09:30:03,2024-09-09,Monday
J43|44,NB,70,47.53,SB,70,48.48,0 days 09:30:03,2024-09-09,Monday
J2,NB,70,66.28,SB,70,68.69,0 days 10:00:03,2024-09-09,Monday
J6A,NB,70,64.13,SB,70,57.79,0 days 10:00:03,2024-09-09,Monday
J10,NB,70,47.78,SB,70,40.61,0 days 10:00:03,2024-09-09,Monday
J14,NB,70,63.18,SB,70,65.8,0 days 10:00:03,2024-09-09,Monday
J19,NB,70,62.98,SB,70,67.94,0 days 10:00:03,2024-09-09,Monday
J21,NB,70,62.32,SB,70,58.14,0 days 10:00:03,2024-09-09,Monday
J24,NB,70,54.68,SB,70,48.34,0 days 10:00:03,2024-09-09,Monday
J28,NB,70,49.71,SB,70,50.77,0 days 10:00:03,2024-09-09,Monday
J32,NB,70,48.26,SB,70,53.1,0 days 10:00:03,2024-09-09,Monday
J34,NB,70,47.85,SB,70,48.61,0 days 10:00:03,2024-09-09,Monday
J39,NB,70,66.74,SB,70,64.27,0 days 10:00:03,2024-09-09,Monday
J43|44,NB,70,47.53,SB,70,48.77,0 days 10:00:03,2024-09-09,Monday
J2,NB,70,65.53,SB,70,67.19,0 days 10:30:02,2024-09-09,Monday
J6A,NB,70,62.58,SB,70,57.79,0 days 10:30:02,2024-09-09,Monday
J10,NB,70,52.82,SB,70,49.32,0 days 10:30:02,2024-09-09,Monday
J14,NB,70,61.17,SB,70,67.15,0 days 10:30:02,2024-09-09,Monday
J19,NB,70,61.3,SB,70,57.83,0 days 10:30:02,2024-09-09,Monday
J21,NB,70,62.41,SB,70,59.71,0 days 10:30:02,2024-09-09,Monday
J24,NB,70,52.2,SB,70,46.96,0 days 10:30:02,2024-09-09,Monday
J28,NB,70,48.37,SB,70,48.43,0 days 10:30:02,2024-09-09,Monday
J32,NB,70,48.81,SB,70,51.13,0 days 10:30:02,2024-09-09,Monday
J34,NB,70,48.81,SB,70,47.76,0 days 10:30:02,2024-09-09,Monday
J39,NB,70,62.63,SB,70,65.42,0 days 10:30:02,2024-09-09,Monday
J43|44,NB,70,46.59,SB,70,47.65,0 days 10:30:02,2024-09-09,Monday
J2,NB,70,68.31,SB,70,65.4,0 days 11:00:02,2024-09-09,Monday
J6A,NB,70,59.91,SB,70,60.89,0 days 11:00:02,2024-09-09,Monday
J10,NB,70,48.34,SB,70,48.07,0 days 11:00:02,2024-09-09,Monday
J14,NB,70,64.74,SB,70,62.25,0 days 11:00:02,2024-09-09,Monday
J19,NB,70,59.03,SB,70,63.57,0 days 11:00:02,2024-09-09,Monday
J21,NB,70,53.48,SB,70,59.9,0 days 11:00:02,2024-09-09,Monday
J24,NB,70,56.54,SB,70,44.36,0 days 11:00:02,2024-09-09,Monday
J28,NB,70,47.4,SB,70,47.63,0 days 11:00:02,2024-09-09,Monday
J32,NB,70,46.18,SB,70,51.46,0 days 11:00:02,2024-09-09,Monday
J34,NB,70,48.61,SB,70,48.31,0 days 11:00:02,2024-09-09,Monday
J39,NB,70,66.11,SB,70,66.31,0 days 11:00:02,2024-09-09,Monday
J43|44,NB,70,48.45,SB,70,48.33,0 days 11:00:02,2024-09-09,Monday
J2,NB,70,64.88,SB,70,67.32,0 days 11:30:02,2024-09-09,Monday
J6A,NB,70,59.1,SB,70,60.89,0 days 11:30:02,2024-09-09,Monday
J10,NB,70,50.64,SB,70,48.62,0 days 11:30:02,2024-09-09,Monday
J14,NB,70,63.61,SB,70,66.24,0 days 11:30:02,2024-09-09,Monday
J19,NB,70,67.26,SB,70,60.93,0 days 11:30:02,2024-09-09,Monday
J21,NB,70,62.82,SB,70,62.52,0 days 11:30:02,2024-09-09,Monday
J24,NB,70,52.82,SB,70,47.09,0 days 11:30:02,2024-09-09,Monday
J28,NB,70,51.76,SB,70,47.75,0 days 11:30:02,2024-09-09,Monday
J32,NB,70,46.81,SB,70,51.13,0 days 11:30:02,2024-09-09,Monday
J34,NB,70,46.95,SB,70,48.61,0 days 11:30:02,2024-09-09,Monday
J39,NB,70,63.75,SB,70,66.31,0 days 11:30:02,2024-09-09,Monday
J43|44,NB,70,48.45,SB,70,46.33,0 days 11:30:02,2024-09-09,Monday
J2,NB,70,68.91,SB,70,64.46,0 days 12:00:02,2024-09-09,Monday
J6A,NB,70,62.14,SB,70,61.52,0 days 12:00:02,2024-09-09,Monday
J10,NB,70,46.54,SB,70,48.07,0 days 12:00:02,2024-09-09,Monday
J14,NB,70,60.32,SB,70,62.58,0 days 12:00:02,2024-09-09,Monday
J19,NB,70,63.82,SB,70,61.69,0 days 12:00:02,2024-09-09,Monday
J21,NB,70,60.89,SB,70,57.3,0 days 12:00:02,2024-09-09,Monday
J24,NB,70,54.68,SB,70,48.59,0 days 12:00:02,2024-09-09,Monday
J28,NB,70,48.15,SB,70,47.73,0 days 12:00:02,2024-09-09,Monday
J32,NB,70,48.53,SB,70,51.92,0 days 12:00:02,2024-09-09,Monday
J34,NB,70,47.22,SB,70,47.37,0 days 12:00:02,2024-09-09,Monday
J39,NB,70,58.91,SB,70,66.31,0 days 12:00:02,2024-09-09,Monday
J43|44,NB,70,47.85,SB,70,46.83,0 days 12:00:02,2024-09-09,Monday
J2,NB,70,63.31,SB,70,70.0,0 days 12:30:03,2024-09-09,Monday
J6A,NB,70,58.91,SB,70,64.0,0 days 12:30:03,2024-09-09,Monday
J10,NB,70,47.1,SB,70,48.77,0 days 12:30:03,2024-09-09,Monday
J14,NB,70,62.15,SB,70,59.97,0 days 12:30:03,2024-09-09,Monday
J19,NB,70,61.99,SB,70,61.4,0 days 12:30:03,2024-09-09,Monday
J21,NB,70,60.12,SB,70,52.59,0 days 12:30:03,2024-09-09,Monday
J24,NB,70,57.79,SB,70,47.97,0 days 12:30:03,2024-09-09,Monday
J28,NB,70,48.87,SB,70,48.39,0 days 12:30:03,2024-09-09,Monday
J32,NB,70,49.15,SB,70,51.86,0 days 12:30:03,2024-09-09,Monday
J34,NB,70,46.74,SB,70,47.76,0 days 12:30:03,2024-09-09,Monday
J39,NB,70,67.23,SB,70,60.45,0 days 12:30:03,2024-09-09,Monday
J43|44,NB,70,46.62,SB,70,46.7,0 days 12:30:03,2024-09-09,Monday
J2,NB,70,68.86,SB,70,70.0,0 days 13:00:03,2024-09-09,Monday
J6A,NB,70,60.34,SB,70,57.79,0 days 13:00:03,2024-09-09,Monday
J10,NB,70,47.1,SB,70,48.07,0 days 13:00:03,2024-09-09,Monday
J14,NB,70,63.83,SB,70,63.58,0 days 13:00:03,2024-09-09,Monday
J19,NB,70,66.12,SB,70,60.89,0 days 13:00:03,2024-09-09,Monday
J21,NB,70,61.23,SB,70,55.67,0 days 13:00:03,2024-09-09,Monday
J24,NB,70,52.82,SB,70,48.72,0 days 13:00:03,2024-09-09,Monday
J28,NB,70,53.4,SB,70,48.43,0 days 13:00:03,2024-09-09,Monday
J32,NB,70,49.91,SB,70,50.67,0 days 13:00:03,2024-09-09,Monday
J34,NB,70,47.22,SB,70,48.15,0 days 13:00:03,2024-09-09,Monday
J39,NB,70,64.75,SB,70,66.31,0 days 13:00:03,2024-09-09,Monday
J43|44,NB,70,48.45,SB,70,45.84,0 days 13:00:03,2024-09-09,Monday
J2,NB,70,67.31,SB,70,70.0,0 days 13:30:03,2024-09-09,Monday
J6A,NB,70,57.85,SB,70,57.79,0 days 13:30:03,2024-09-09,Monday
J10,NB,70,45.98,SB,70,52.66,0 days 13:30:03,2024-09-09,Monday
J14,NB,70,67.52,SB,70,61.85,0 days 13:30:03,2024-09-09,Monday
J19,NB,70,66.23,SB,70,63.76,0 days 13:30:03,2024-09-09,Monday
J21,NB,70,59.88,SB,70,62.58,0 days 13:30:03,2024-09-09,Monday
J24,NB,70,52.82,SB,70,48.71,0 days 13:30:03,2024-09-09,Monday
J28,NB,70,48.21,SB,70,47.36,0 days 13:30:03,2024-09-09,Monday
J32,NB,70,49.5,SB,70,49.88,0 days 13:30:03,2024-09-09,Monday
J34,NB,70,48.33,SB,70,48.54,0 days 13:30:03,2024-09-09,Monday
J39,NB,70,66.36,SB,70,66.16,0 days 13:30:03,2024-09-09,Monday
J43|44,NB,70,44.74,SB,70,40.76,0 days 13:30:03,2024-09-09,Monday
J2,NB,70,62.51,SB,70,66.62,0 days 14:00:02,2024-09-09,Monday
J6A,NB,70,59.53,SB,70,59.03,0 days 14:00:02,2024-09-09,Monday
J10,NB,70,47.22,SB,70,47.92,0 days 14:00:02,2024-09-09,Monday
J14,NB,70,62.54,SB,70,64.53,0 days 14:00:02,2024-09-09,Monday
J19,NB,70,70.0,SB,70,61.84,0 days 14:00:02,2024-09-09,Monday
J21,NB,70,60.1,SB,70,60.11,0 days 14:00:02,2024-09-09,Monday
J24,NB,70,54.06,SB,70,46.96,0 days 14:00:02,2024-09-09,Monday
J28,NB,70,47.96,SB,70,48.24,0 days 14:00:02,2024-09-09,Monday
J32,NB,70,48.53,SB,70,43.83,0 days 14:00:02,2024-09-09,Monday
J34,NB,70,48.19,SB,70,47.76,0 days 14:00:02,2024-09-09,Monday
J39,NB,70,65.74,SB,70,65.21,0 days 14:00:02,2024-09-09,Monday
J43|44,NB,70,49.09,SB,70,42.3,0 days 14:00:02,2024-09-09,Monday
J2,NB,70,70.0,SB,70,67.19,0 days 14:30:02,2024-09-09,Monday
J6A,NB,70,59.47,SB,70,61.52,0 days 14:30:02,2024-09-09,Monday
J10,NB,70,47.1,SB,70,49.32,0 days 14:30:02,2024-09-09,Monday
J14,NB,70,62.46,SB,70,62.06,0 days 14:30:02,2024-09-09,Monday
J19,NB,70,61.74,SB,70,59.78,0 days 14:30:02,2024-09-09,Monday
J21,NB,70,58.89,SB,70,61.75,0 days 14:30:02,2024-09-09,Monday
J24,NB,70,56.54,SB,70,48.96,0 days 14:30:02,2024-09-09,Monday
J28,NB,70,47.74,SB,70,48.02,0 days 14:30:02,2024-09-09,Monday
J32,NB,70,49.5,SB,70,51.07,0 days 14:30:02,2024-09-09,Monday
J34,NB,70,46.95,SB,70,48.31,0 days 14:30:02,2024-09-09,Monday
J39,NB,70,65.37,SB,70,64.03,0 days 14:30:02,2024-09-09,Monday
J43|44,NB,70,48.45,SB,70,41.83,0 days 14:30:02,2024-09-09,Monday
J2,NB,70,67.74,SB,70,68.77,0 days 15:00:03,2024-09-09,Monday
J6A,NB,70,58.66,SB,70,57.79,0 days 15:00:03,2024-09-09,Monday
J10,NB,70,47.78,SB,70,48.46,0 days 15:00:03,2024-09-09,Monday
J14,NB,70,60.66,SB,70,63.27,0 days 15:00:03,2024-09-09,Monday
J19,NB,70,64.22,SB,70,60.42,0 days 15:00:03,2024-09-09,Monday
J21,NB,70,58.08,SB,70,62.48,0 days 15:00:03,2024-09-09,Monday
J24,NB,70,50.95,SB,70,48.71,0 days 15:00:03,2024-09-09,Monday
J28,NB,70,48.34,SB,70,47.9,0 days 15:00:03,2024-09-09,Monday
J32,NB,70,48.05,SB,70,56.83,0 days 15:00:03,2024-09-09,Monday
J34,NB,70,47.85,SB,70,50.09,0 days 15:00:03,2024-09-09,Monday
J39,NB,70,67.73,SB,70,62.61,0 days 15:00:03,2024-09-09,Monday
J43|44,NB,70,45.98,SB,70,44.02,0 days 15:00:03,2024-09-09,Monday
J2,NB,70,66.56,SB,70,68.32,0 days 15:30:03,2024-09-09,Monday
J6A,NB,70,58.97,SB,70,60.27,0 days 15:30:03,2024-09-09,Monday
J10,NB,70,47.41,SB,70,48.85,0 days 15:30:03,2024-09-09,Monday
J14,NB,70,60.2,SB,70,63.38,0 days 15:30:03,2024-09-09,Monday
J19,NB,70,58.41,SB,70,57.32,0 days 15:30:03,2024-09-09,Monday
J21,NB,70,58.54,SB,70,63.24,0 days 15:30:03,2024-09-09,Monday
J24,NB,70,55.3,SB,70,48.34,0 days 15:30:03,2024-09-09,Monday
J28,NB,70,48.39,SB,70,51.7,0 days 15:30:03,2024-09-09,Monday
J32,NB,70,49.5,SB,70,52.65,0 days 15:30:03,2024-09-09,Monday
J34,NB,70,48.12,SB,70,49.47,0 days 15:30:03,2024-09-09,Monday
J39,NB,70,65.24,SB,70,61.66,0 days 15:30:03,2024-09-09,Monday
J43|44,NB,70,47.54,SB,70,43.85,0 days 15:30:03,2024-09-09,Monday
J2,NB,70,64.66,SB,70,69.91,0 days 16:00:03,2024-09-09,Monday
J6A,NB,70,60.09,SB,70,60.89,0 days 16:00:03,2024-09-09,Monday
J10,NB,70,45.17,SB,70,49.0,0 days 16:00:03,2024-09-09,Monday
J14,NB,70,64.89,SB,70,64.16,0 days 16:00:03,2024-09-09,Monday
J19,NB,70,65.03,SB,70,69.48,0 days 16:00:03,2024-09-09,Monday
J21,NB,70,57.31,SB,70,55.48,0 days 16:00:03,2024-09-09,Monday
J24,NB,70,49.09,SB,70,48.59,0 days 16:00:03,2024-09-09,Monday
J28,NB,70,49.74,SB,70,48.15,0 days 16:00:03,2024-09-09,Monday
J32,NB,70,48.12,SB,70,53.44,0 days 16:00:03,2024-09-09,Monday
J34,NB,70,47.36,SB,70,49.39,0 days 16:00:03,2024-09-09,Monday
J39,NB,70,70.0,SB,70,66.31,0 days 16:00:03,2024-09-09,Monday
J43|44,NB,70,46.01,SB,70,44.3,0 days 16:00:03,2024-09-09,Monday
J2,NB,70,68.17,SB,70,67.93,0 days 16:30:02,2024-09-09,Monday
J6A,NB,70,60.46,SB,70,60.89,0 days 16:30:02,2024-09-09,Monday
J10,NB,70,33.99,SB,70,47.91,0 days 16:30:02,2024-09-09,Monday
J14,NB,70,61.45,SB,70,66.2,0 days 16:30:02,2024-09-09,Monday
J19,NB,70,63.89,SB,70,69.14,0 days 16:30:02,2024-09-09,Monday
J21,NB,70,58.26,SB,70,40.92,0 days 16:30:02,2024-09-09,Monday
J24,NB,70,50.95,SB,70,48.96,0 days 16:30:02,2024-09-09,Monday
J28,NB,70,48.22,SB,70,48.84,0 days 16:30:02,2024-09-09,Monday
J32,NB,70,49.71,SB,70,48.14,0 days 16:30:02,2024-09-09,Monday
J34,NB,70,47.36,SB,70,49.39,0 days 16:30:02,2024-09-09,Monday
J39,NB,70,66.74,SB,70,62.85,0 days 16:30:02,2024-09-09,Monday
J43|44,NB,70,17.14,SB,70,39.58,0 days 16:30:02,2024-09-09,Monday
J2,NB,70,66.88,SB,70,70.0,0 days 17:00:02,2024-09-09,Monday
J6A,NB,70,62.58,SB,70,65.24,0 days 17:00:02,2024-09-09,Monday
J10,NB,70,33.81,SB,70,47.91,0 days 17:00:02,2024-09-09,Monday
J14,NB,70,66.33,SB,70,67.88,0 days 17:00:02,2024-09-09,Monday
J19,NB,70,62.25,SB,70,67.01,0 days 17:00:02,2024-09-09,Monday
J21,NB,70,58.83,SB,70,34.57,0 days 17:00:02,2024-09-09,Monday
J24,NB,70,53.44,SB,70,48.59,0 days 17:00:02,2024-09-09,Monday
J28,NB,70,48.2,SB,70,49.0,0 days 17:00:02,2024-09-09,Monday
J32,NB,70,47.77,SB,70,48.02,0 days 17:00:02,2024-09-09,Monday
J34,NB,70,47.71,SB,70,47.22,0 days 17:00:02,2024-09-09,Monday
J39,NB,70,65.62,SB,70,65.84,0 days 17:00:02,2024-09-09,Monday
J43|44,NB,70,14.0,SB,70,42.56,0 days 17:00:02,2024-09-09,Monday
J2,NB,70,66.42,SB,70,66.83,0 days 17:30:02,2024-09-09,Monday
J6A,NB,70,60.59,SB,70,59.03,0 days 17:30:02,2024-09-09,Monday
J10,NB,70,36.6,SB,70,47.14,0 days 17:30:02,2024-09-09,Monday
J14,NB,70,64.3,SB,70,70.0,0 days 17:30:02,2024-09-09,Monday
J19,NB,70,69.01,SB,70,66.36,0 days 17:30:02,2024-09-09,Monday
J21,NB,70,57.45,SB,70,27.4,0 days 17:30:02,2024-09-09,Monday
J24,NB,70,52.82,SB,70,47.85,0 days 17:30:02,2024-09-09,Monday
J28,NB,70,48.41,SB,70,48.77,0 days 17:30:02,2024-09-09,Monday
J32,NB,70,48.12,SB,70,48.53,0 days 17:30:02,2024-09-09,Monday
J34,NB,70,47.85,SB,70,50.25,0 days 17:30:02,2024-09-09,Monday
J39,NB,70,66.74,SB,70,60.95,0 days 17:30:02,2024-09-09,Monday
J43|44,NB,70,17.14,SB,70,41.91,0 days 17:30:02,2024-09-09,Monday
J2,NB,70,66.75,SB,70,66.57,0 days 18:00:03,2024-09-09,Monday
J6A,NB,70,59.78,SB,70,65.87,0 days 18:00:03,2024-09-09,Monday
J10,NB,70,36.1,SB,70,49.39,0 days 18:00:03,2024-09-09,Monday
J14,NB,70,68.39,SB,70,64.35,0 days 18:00:03,2024-09-09,Monday
J19,NB,70,70.0,SB,70,64.92,0 days 18:00:03,2024-09-09,Monday
J21,NB,70,59.23,SB,70,49.69,0 days 18:00:03,2024-09-09,Monday
J24,NB,70,52.82,SB,70,49.83,0 days 18:00:03,2024-09-09,Monday
J28,NB,70,48.92,SB,70,48.48,0 days 18:00:03,2024-09-09,Monday
J32,NB,70,49.77,SB,70,53.39,0 days 18:00:03,2024-09-09,Monday
J34,NB,70,47.22,SB,70,48.69,0 days 18:00:03,2024-09-09,Monday
J39,NB,70,65.0,SB,70,34.35,0 days 18:00:03,2024-09-09,Monday
J43|44,NB,70,32.88,SB,70,48.45,0 days 18:00:03,2024-09-09,Monday
J2,NB,70,70.0,SB,70,61.38,0 days 18:30:03,2024-09-09,Monday
J6A,NB,70,60.34,SB,70,65.87,0 days 18:30:03,2024-09-09,Monday
J10,NB,70,36.1,SB,70,48.07,0 days 18:30:03,2024-09-09,Monday
J14,NB,70,67.1,SB,70,65.34,0 days 18:30:03,2024-09-09,Monday
J19,NB,70,70.0,SB,70,61.87,0 days 18:30:03,2024-09-09,Monday
J21,NB,70,65.07,SB,70,61.12,0 days 18:30:03,2024-09-09,Monday
J24,NB,70,54.06,SB,70,49.83,0 days 18:30:03,2024-09-09,Monday
J28,NB,70,48.94,SB,70,48.87,0 days 18:30:03,2024-09-09,Monday
J32,NB,70,50.26,SB,70,55.7,0 days 18:30:03,2024-09-09,Monday
